code,name,very_good,good,very_poor
A87012,WIDEOPEN MEDICAL CENTRE,0.37111859,0.341712609,0.017622052
A87013,BEWICKE MEDICAL CENTRE,0.602135323,0.309494605,0
A87014,EARSDON PARK MEDICAL PRACTICE,0.424325235,0.401997729,0.019427618
A87015,APPLEBY SURGERY,0.646916221,0.280352151,0
A87016,THE VILLAGE GREEN SURGERY,0.391065039,0.383857633,0.010739272
A87017,WOODLANDS PARK HEALTH CTR,0.398589259,0.392213334,0.005150851
A87019,NELSON MEDICAL GROUP,0.395318033,0.331240748,0.026695979
A87020,MONKSEATON MEDICAL CENTRE,0.564505714,0.320259251,0.005997136
A87022,NORTHUMBERLAND PARK MEDICAL GROUP,0.500753909,0.354563977,0.015288939
A87023,THE SMITH PRACTICE,0.463744659,0.367589824,0.019811919
A87027,GARDEN PARK SURGERY,0.492931267,0.350231962,0.011396722
A87029,PARK ROAD MEDICAL PRACT,0.565412586,0.308527814,0.021443836
A87030,REDBURN PARK MEDICAL CENTRE,0.617368943,0.278841029,0.00871969
A87600,PARK PARADE PRACTICE,0.590538422,0.30596488,0
A87612,WELLSPRING MEDICAL PRACT.,0.641157029,0.276113199,0.013484079
A87615,PRESTON & AUSTIN PRACTICE,0.606995864,0.246605938,0.010742378
A88001,VICTORIA MEDICAL CENTRE,0.460837646,0.223123354,0.019598896
A88002,FARNHAM MEDICAL CTR.,0.566477694,0.332227125,0.005765282
A88003,MARSDEN RD. HEALTH CENTRE,0.706290445,0.186336185,0.050405052
A88004,MAYFIELD MEDICAL CENTRE,0.548408322,0.303347495,0.005740699
A88005,WENLOCK ROAD SURGERY,0.653137031,0.249351418,0.021584933
A88006,TALBOT MEDICAL CENTRE,0.566323063,0.329976496,0.007909429
A88007,WAWN STREET SURGERY,0.627956345,0.265505969,0.01919621
A88008,TRINITY MEDICAL CENTRE,0.632071378,0.293858791,0
A88009,DR THORNILEY-WALKER & PARTNERS,0.42858924,0.323839417,-98
A88010,ALBERT ROAD SURGERY,0.414065664,0.366182147,0.021955533
A88011,WESTOE SURGERY,0.603713322,0.228465511,0.019837733
A88012,HEBBURN HEALTH CENTRE PRACTICE,0.417696762,0.289814011,0
A88013,CENTRAL SURGERY,0.440068881,0.418845833,0
A88014,STANHOPE PARADE HC (DR KULKARNI),0.559776826,0.236948185,0.009923002
A88015,ST.GEORGE'S MEDICAL CTR,0.452544297,0.23535432,0.017358887
A88016,DR SIMPSON & PARTNERS,0.70735745,0.239982334,0
A88020,FLAGG COURT (DR S CHANDER),0.561672796,0.284988552,0
A88022,THE GLEN MEDICAL GROUP,0.372405805,0.338207862,0.023258941
A88023,WHITBURN SURGERY,0.486194534,0.34789564,0.011469665
A88024,WEAR STREET SURGERY,0.42435627,0.402633316,0
A88025,THE G.P.SUITE,0.528883549,0.310632275,-98
A88601,IMEARY STREET PRACTICE,0.645880743,0.201399877,0.039339287
A88603,THE PARK SURGERY,0.570926805,0.297343216,0
A88608,RAVENSWORTH SURGERY,0.497622756,0.265004936,0.005716239
A88611,CHICHESTER PRACTICE,0.638874976,0.260677488,0.024361018
A88613,EAST WING PRACTICE,0.467241519,0.334004135,0
A88614,FLAGG COURT (DR N WIN),0.589410825,0.150010483,0.005481739
A89001,DEERNESS PARK MEDICAL GROUP,0.418941006,0.307024587,0
A89002,DR S M BHATE & DR H EL-SHAKANKERY,0.459740058,0.218036748,0.075307261
A89003,DR VAKHARIA & HEGDE,0.512031923,0.323572197,0
A89004,PEPPER HM,0.466370951,0.23967624,0.012245015
A89005,DR BRIGHAM & PARTNERS,0.511175458,0.293327263,0.02347071
A89006,DR SHETTY & PARTNERS,0.62869427,0.291205516,-98
A89007,DR LEFLEY & ASSOCIATES,0.634367342,0.249075527,0.020754568
A89008,RED HOUSE MEDICAL CENTRE,0.480322914,0.387012851,0.01053555
A89009,HERRINGTON MEDICAL CENTRE,0.676932473,0.253973809,0.010335757
A89010,DR STEPHENSON & PARTNERS,0.551707159,0.371979224,0
A89011,JOSHI NA,0.348413166,0.423030489,0.016767702
A89012,DR DIXIT'S PRACTICE,0.632482846,0.288098186,0.015372263
A89013,THE NEW CITY MEDICAL GROUP,0.383712454,0.346864722,0.005517274
A89014,ROKER FAMILY PRACTICE,0.562356101,0.210534096,0.017207266
A89015, FULWELL MEDICAL CENTRE,0.941108128,0.684866191,0
A89016,FORD RN,0.651026423,0.264780566,0
A89017,MILLFIELD MEDICAL GROUP,0.533159493,0.292313771,0
A89018,ASHBURN MEDICAL CENTRE,0.452266113,0.208649271,0.023834041
A89019, DRS CLOAK,0.981349645,0.597527578,0
A89020,THE OLD FORGE SURGERY,0.535634515,0.30686095,0.012097485
A89021,KEPIER MEDICAL PRACTICE,0.451926945,0.308900204,0.02366727
A89022,CONCORD MEDICAL PRACTICE,0.469129785,0.355044298,0.005379553
A89023, HOUGHTON MEDICAL GROUP,0.941915773,0.641008995,0
A89024,THE BROADWAY MEDICAL PRACTICE,0.614766966,0.274704222,0.021556509
A89025,ENCOMPASS HEALTH CARE,0.785154762,0.165633544,0.024344697
A89026,VICTORIA MEDICAL PRACTICE,0.523218015,0.294583677,0.040031949
A89027,SPRINGWELL MEDICAL GROUP,0.649768274,0.271679884,0
A89028,GRANGEWOOD SURGERY,0.527225157,0.35840143,0.008348577
A89029,SPRINGWELL HOUSE,0.313171328,0.327627459,0.054037998
A89030,WESTBOURNE MEDICAL GROUP,0.475050719,0.233974335,0.036124246
A89031,HYLTON MEDICAL GROUP,0.623284059,0.203667155,0.045546789
A89032,COLLIERY MEDICAL GROUP,0.341845267,0.275610627,0.006278464
A89034,PARK LANE PRACTICE,0.65814315,0.138019459,0.050522681
A89035,SOUTHLANDS MEDICAL GROUP,0.542193024,0.338555096,0.005547829
A89036,CASTLETOWN MEDICAL CENTRE,0.237522351,0.442786506,0.009006322
A89038,BARMSTON MEDICAL CENTRE,0.425764726,0.40430529,0.042846635
A89040,DR A J M CRUMMIE,0.760155813,0.168153225,0.015872298
A89041, DR KNJ WEAVER,0.847552565,0.372394135,0.069830809
A89042,CHURCH VIEW MEDICAL CENTRE,0.389065306,0.415673689,0.023374722
A89603,DR. R. OBONNA,0.385462579,0.296938731,-98
A89604,DR WEATHERHEAD & ASSOCIATES,0.806819758,0.157555167,0
A89610,PEACE  HAVEN,0.657894019,0.206957513,0
A89611,EDEN TERRACE SURGERY,0.576946663,0.285881201,0.030638713
A89612,NATHAN JR,0.607986645,0.230820503,0.021081032
A89614,SOUTH HYLTON SURGERY,0.65567479,0.283126818,-98
A89616,RICKLETON MEDICAL CENTRE,0.785277894,0.177985253,0
A89617,HARRATON SURGERY,0.591103672,0.219289759,-98
A89618,THE WEARSIDE PRACTICE,0.543645527,0.252504055,0.023923198
A89620,DR THOMAS,0.541145722,0.318367996,0
A89621,PENNYWELL MEDICAL CENTRE,0.315562975,0.219116047,0.006588316
A89623,CHESTER SURGERY,0.566103829,0.236880174,0.025244764
A89624,DR. N.J. BHATT & DR. H.M. BENN,0.623921654,0.212875355,0
A89625,MARITIME SURGERY,0.625754571,0.176957427,0.062794122
B81002,DR A  KUMAR-CHOUDHARY'S PRACTICE,0.333033067,0.326016912,0.007502045
B81003,BEACON MEDICAL,0.673126023,0.262978365,0
B81004, EASTGATE MEDICAL GROUP,0.907176042,0.605550465,-98
B81005,DR RM JAGGS-FOWLER & PARTNERS,0.272369537,0.343653439,0.032811761
B81006, MANOR HOUSE SURGERY,0.88921528,0.598297182,0.050240922
B81007,WINTERTON MEDICAL PRACTICE,0.471856719,0.38194456,0.036432964
B81008,DR JS PARKER & PARTNERS,0.24347591,0.310583226,0.015685464
B81009,MARKET WEIGHTON SURGERY,0.500686517,0.295067297,0.030599895
B81010,HESSLE GRANGE MEDICAL PRACTICE,0.516830969,0.346973583,0.006004584
B81011,KINGSTON HEALTH (HULL),0.497552466,0.228855947,0.005310876
B81012,STIRLING MEDICAL CENTRE (S KUMAR),0.244789765,0.370174518,0.021157345
B81013,MONTAGUE MEDICAL PRACTICE,0.468386763,0.407779084,0
B81014, PRACTICE 2,0.008894083,0.8927282,0
B81015,CLEE MEDICAL CENTRE,0.347811782,0.358847689,0.019150612
B81016,PELHAM MEDICAL GROUP,0.519882405,0.35836229,0.011424076
B81017,KINGSTON MEDICAL GROUP,0.369233201,0.319269159,0.019620191
B81018,DR RK AWAN AND PARTNERS,0.456300443,0.356852048,0.019798711
B81019,DR JETHWA,0.650257301,0.17837363,0.024622185
B81020,THE SUTTON MANOR SURGERY,0.525032171,0.259159594,0.013730967
B81021,FAITH HOUSE SURGERY,0.480962485,0.372915531,0.016747594
B81022,CAMBRIDGE AVENUE MEDICAL CENTRE,0.492669732,0.372203489,0.023587838
B81023,THE CHANTRY HEALTH GROUP,0.474384738,0.283639811,0.079077782
B81024,THE WILLERBY SURGERY,0.622418317,0.289523496,-98
B81025,SOUTH HOLDERNESS MEDICAL PRACTICE,0.515474773,0.302806886,0.039172836
B81026,KENNEDY JCBS,0.44349272,0.39632345,0.023395631
B81027,ST ANDREWS GROUP PRACTICE,0.420506621,0.257999511,0.015172529
B81029,THE SNAITH AND RAWCLIFFE MEDICAL GROUP,0.669340509,0.265899537,0.005895853
B81030,SCARTHO MEDICAL CENTRE,0.623338386,0.271441186,0.022343798
B81031,DR DE HOPPER AND PARTNERS,0.59744625,0.2321767,0.033375976
B81032,SG HUSSAIN & PARTNERS,0.462129519,0.252217186,0.072594055
B81034,LEVEN & BEEFORD MEDICAL PRACTICE,0.762752571,0.197126813,0
B81035,THE AVENUES MEDICAL CENTRE,0.43807348,0.397427687,0.005348113
B81036,POCKLINGTON GROUP PRACTICE,0.444194737,0.310511115,0.075391866
B81037,THE PARK SURGERY,0.552269041,0.366297763,0.009264897
B81038,J MILLER & PARTNERS,0.527457127,0.318701741,0.011369473
B81039,THE ROXTON PRACTICE,0.492806234,0.362169196,0
B81040,DR JAD WEIR & PARTNERS,0.274049614,0.420964313,0.005446121
B81041,DR SR MARSHALL AND PARTNERS,0.495184882,0.368240406,0.018581613
B81042,DR SA HILL AND PARTNERS,0.659449938,0.177881761,0.0615642
B81043,SOUTH AXHOLME PRACTICE,0.623711791,0.246716937,0.007566407
B81044,HOLME-BUBWITH MEDICAL GROUP,0.750975334,0.228373164,0
B81045,ASHBY TURN PRIMARY CARE PARTNERS,0.356204695,0.343530197,0.005455308
B81046,BLOW JD,0.477532099,0.295950797,0.013025955
B81047,WOLSELEY MEDICAL CENTRE,0.539473148,0.312573315,0.006912411
B81048,THE NEWLAND GROUP,0.573363765,0.303387607,0
B81049,NEW HALL SURGERY,0.564171666,0.305296793,0.005598325
B81050,HEDON GROUP PRACTICE,0.553679359,0.30306987,0
B81051,OLD FIRE STATION SURGERY,0.509778578,0.338488509,0.021687169
B81052,MUSIL J,0.591326455,0.292682092,0
B81053,DIADEM MEDICAL PRACTICE,0.504482632,0.322602606,0.01992084
B81054,VARMA MJP,0.441904962,0.262905437,0.042538853
B81055,DR S DIJOUX,0.307967465,0.387326067,0.034820113
B81056,THE SPRINGHEAD MEDICAL CENTRE,0.580560412,0.334755956,0.014324833
B81057, DR MACPHIE,0.902298226,0.390814693,0.025203349
B81058,SYDENHAM HOUSE GROUP PRACTICE,0.389300337,0.325976394,0.006167308
B81060, FIELD HOUSE SURGERY,0.744549584,0.274311487,0.073414819
B81061,BROUGH AND SOUTH CAVE MEDICAL PRACTICE,0.630278759,0.275038493,0.012635579
B81062, CHURCH VIEW SURGERY,0.982255726,0.612059349,0
B81063,BRIDGE STREET SURGERY,0.721182108,0.218026023,0.007913558
B81064,MELROSE JR,0.472504437,0.247441746,0
B81065,TRENT VIEW MEDICAL PRACTICE,0.296511956,0.29238153,0.009298946
B81066,DR GM CHOWDHURY'S PRACTICE,0.335194018,0.41727543,0.045177675
B81068,BARTHOLOMEW MEDICAL GROUP,0.463663963,0.276313536,0.005661877
B81069, PRACTICE 3,0.01444413,0.826322287,0.05234299
B81070, PRACTICE 1,0,0.944517965,0.011041375
B81072,PERCIVAL R,0.562195321,0.214774742,0.023569282
B81074,DR AK REJ,0.331093611,0.299301871,0
B81075,MALLIK MK,0.492951906,0.237750249,0.021744769
B81077,DR JRC POTTER AND PARTNERS,0.652642434,0.202395615,0.012912042
B81080,DR GS MALCZEWSKI'S PRACTICE,0.45031317,0.37113961,-98
B81081,KM TANG,0.587016704,0.277426235,0.006317358
B81082,NORTH BEVERLEY MEDICAL CENTRE,0.62027658,0.281652492,0
B81083,HUNTER IKC,-97,-97,-97
B81084,COTTINGHAM MEDICAL CENTRE,0.439447457,0.307203806,0
B81085,DR JW RICHARDSON'S PRACTICE,0.562381524,0.266160152,0.005094796
B81087,BIRKWOOD MEDICAL CENTRE,0.491486494,0.374038423,0
B81088,HOWDEN MEDICAL PRACTICE,0.487969604,0.35822608,0.020693556
B81089,DR L WITVLIET'S PRACTICE,0.649645164,0.195438106,0.03114698
B81090,THE OSWALD ROAD MEDICAL SURGERY,0.302092908,0.343208417,0.025962926
B81091,LITTLEFIELD SURGERY,0.75798277,0.155639237,0.007013288
B81092, THE MEDICAL CENTRE,0.892338815,0.533524166,0
B81094,DR AK DATTA'S PRACTICE,0.382417771,0.237386935,0.018154031
B81095,COOK BF,0.431448914,0.301133072,0.020193649
B81096,BASU DK,-97,-97,-97
B81097,DR RD YAGNIK'S PRACTICE,0.411183077,0.353650573,0.012264026
B81098,CAUVERY MEDICAL CENTRE,0.501060332,0.280467543,0
B81099,KIRTON LINDSEY SURGERY,0.486321642,0.3010277,0.02924729
B81100,DR JG BEST,0.494629525,0.308066578,0.020691642
B81101,DR HS SURI'S PRACTICE,0.541165609,0.231303621,0.010444767
B81104,NAYAR JK,0.319108092,0.334412609,0
B81108,DR GG DE AND DR A SINHA,0.590927922,0.230964147,0.022529158
B81109,RIVERSIDE SURGERY,0.566800867,0.266180287,0.011568691
B81112, DR GHOSH,0.790621103,0.180048072,0.014954653
B81113,CEDAR MEDICAL PRACTICE,0.537334703,0.37638076,0
B81118,WEST COMMON LANE TEACHING PRACTICE,0.600275352,0.209144227,0.022311374
B81119,DR G PALOORAN AND PARTNERS,0.31300269,0.410374439,0
B81120,DRS KELLY AND BAWN,0.663682119,0.263681481,0.005650883
B81121,BEVERLEY & MOLESCROFT SURGERY,0.743864119,0.208419917,-98
B81602,HANCOCKS ME,0.573925679,0.338137211,-98
B81603,ASHWOOD SURGERY,0.4420604,0.230719236,-98
B81606,STIRLING MEDICAL CENTRE (MATHEWS),0.543058415,0.245069927,0.06411299
B81616,DR GT HENDOW'S PRACTICE,0.500452203,0.282511099,0
B81617,THE BIRCHES MEDICAL PRACTICE,0.514543042,0.284631386,0.012130316
B81619,PARK VIEW SURGERY,0.570315358,0.218477339,0.060042696
B81620,BISWAS B,0.352277754,0.281059134,0.016385077
B81622,WALKERGATE SURGERY,0.618185131,0.251030369,0.028069258
B81628,VORA A,0.809424031,0.14583599,0.023295443
B81631,DR R RAUT,0.409651925,0.259951202,0
B81634,DR J VENUGOPAL'S PRACTICE,0.35537261,0.387518101,0.038950005
B81635,DR G DAVE'S PRACTICE,0.649527124,0.204712325,0.016493571
B81642,ZARO MA,0.506345371,0.276083341,0.006891262
B81644,DR KK MAHENDRA'S PRACTICE,0.3220816,0.297477233,0.048216907
B81645,EAST PARK PRACTICE,0.562523951,0.282856619,0.012654378
B81647,WEST TOWN SURGERY,0.634727193,0.268160621,0
B81648,BHORCHI GR,0.592921129,0.296254295,0.006594058
B81653,THE CHESTNUTS,0.559497653,0.284637,0.034576765
B81655,BEDI NPS,0.397894203,0.411844513,0.03797333
B81656,RAJ MEDICAL CENTRE,0.517646846,0.270124058,-98
B81658,DR ADHAMI,0.276020678,0.279315391,0.014569504
B81662,MIZZEN ROAD PRACTICE,-97,-97,-97
B81663,WYBERS WOOD SURGERY,0.505576736,0.338919202,0.019414565
B81664,HUMBERVIEW SURGERY,0.335122174,0.357494528,0.005821694
B81665,KOONAR KS,0.632696921,0.213872348,0.049641702
B81666,DR MITCHELL,0.740492361,0.162923741,0.009835334
B81671,KESHRI SN,-97,-97,-97
B81674,DR JC JOSEPH'S PRACTICE,0.632602231,0.28779572,0
B81675,TAK AH,0.19359389,0.319932021,0.005189859
B81677,DRS CHALMERS & MEIER,0.467661859,0.379903015,0.010890877
B81679,SWANLAND SURGERY,0.515760793,0.285001624,0
B81682,LONGHILL HEALTH CARE CENTRE,0.439829342,0.404690586,0.032956378
B81683,DR AS RAGHUNATH AND PTNRS,0.400618727,0.278639384,0.018942468
B81685,DR NA POULOSE'S PRACTICE,0.506344214,0.334500162,0
B81686,BALASANTHIRAN S,0.46870852,0.246743351,0.011808076
B81688,DR KV GOPAL'S PRACTICE,0.474839571,0.280365643,0.006438609
B81689,DR AH HUSSAIN,0.57832448,0.25668452,0
B81690,ST ANDREWS NORTHPOINT,0.517171447,0.24588984,0
B81692,THE QUAYS MEDICAL CENTRE,0.335961675,0.401165052,0.028786132
B81693,DR AMIN,0.352982489,0.265050342,0.013881343
B81697,DR P SURESH BABU,0.689968461,0.235245182,0.009422934
B82001,FALSGRAVE SURGERY,0.695198442,0.231229939,0
B82002,MILLFIELD SURGERY,0.493475579,0.372960993,0.015607849
B82003,PETERGATE SURGERY,0.410296156,0.418389456,0.008769795
B82004,NIDDERDALE GROUP PRACTICE,0.69510129,0.217214979,-98
B82005,PRIORY MEDICAL GROUP,0.416253563,0.333521578,0.02272015
B82006,CLIFTON MEDICAL PRACTICE,0.537921428,0.309760279,0.020709977
B82007,TOWNHEAD SURGERY,0.633884636,0.278409599,0.01363476
B82008,NORTH HOUSE SURGERY,0.60804847,0.31443136,0
B82010,RIPON SPA SURGERY,0.46933633,0.371426295,0.006463075
B82011,SHERBURN SURGERY,0.625969079,0.245594485,0.03595303
B82012,THE LEEDS ROAD PRACTICE,0.338141106,0.47939027,0
B82013,DR YOUNG & PARTNERS,0.590721381,0.330172274,-98
B82014,KINGSWOOD SURGERY,0.451124219,0.295198183,0.018376122
B82016,EAST PARADE SURGERY,0.61455966,0.258205755,0.007949447
B82017,WHITBY GROUP PRACTICE,0.522247222,0.385010545,0.025430507
B82018,ESCRICK SURGERY,0.683123193,0.251632638,0.0238265
B82019,TOPCLIFFE SURGERY,0.905805485,0.079102505,0
B82020,CROSSHILLS GROUP PRACTICE,0.456898745,0.376601638,0.022536073
B82021,DALTON TERRACE SURGERY,0.559799724,0.303027841,0
B82022,GREAT AYTON SURGERY,0.670792365,0.286504604,0.012255737
B82023,CATTERICK VILLAGE SURGERY,0.357128224,0.350932794,0.014163736
B82024,EASTFIELD MEDICAL CENTRE,0.456650305,0.42315419,0
B82025,DERWENT PRACTICE,0.618714658,0.23288284,0.005503905
B82026,HAXBY GROUP PRACTICE,0.495475643,0.313400146,0.028757201
B82027,THE SPA SURGERY,0.560177817,0.314853933,0.005015863
B82028,FISHER MEDICAL CENTRE,0.611034316,0.318768128,0.026225104
B82029,ALDBROUGH ST JOHN SURGERY,0.67094918,0.229755918,0.01141108
B82030,DR AKESTER & PARTNERS,0.761501309,0.185144216,0.018010113
B82031,SHERBURN GROUP PRACTICE,0.507057483,0.370050319,0.008811551
B82032,CHURCH LANE SURGERY,0.708915351,0.235548717,0.030490531
B82033,PICKERING MEDICAL PRACTICE,0.520966473,0.263985647,-98
B82034,QUAKER'S LANE SURGERY,0.748537249,0.198252322,0
B82035,SCORTON MEDICAL CENTRE,0.732550106,0.218832634,0.016104529
B82036,DR FLETCHER & PTRS,0.823802058,0.092826208,0.005558517
B82037,FILEY SURGERY,0.61809517,0.30941598,0.006017155
B82038,PROSPECT ROAD SURGERY,0.488847554,0.343573683,0
B82041,BEECH TREE SURGERY,0.586215968,0.259597987,0.028428914
B82042,LAMBERT MEDICAL CENTRE,0.648544915,0.228414694,0.012698303
B82043,MINSTER HEALTH,0.599915133,0.310110638,0
B82044,STOKESLEY SURGERY,0.607624946,0.325559321,0
B82045,CENTRAL DALES PRACTICE,0.668739837,0.256542013,0.017206714
B82046,STAITHES SURGERY,0.84864555,0.118867235,0
B82047,DR PRICE & PARTNERS,0.28291327,0.531040951,0.017344058
B82048,CLIFTON SURGERY,0.714194148,0.205992642,-98
B82049,THIRSK DOCTORS SURGERY,0.60035079,0.296544054,0.015543374
B82050,MOWBRAY HOUSE SURGERY,0.625167003,0.281997071,0.024197326
B82051,ABBEY MEDICAL GROUP,0.475086657,0.34462524,0.015866786
B82053,DYNELEY HOUSE SURGERY,0.534559109,0.346922499,0.005722977
B82054,SCARBOROUGH MEDICAL GROUP,0.635371227,0.236070908,0.006898903
B82055,GALE FARM SURGERY,0.443917417,0.427933154,0.005694614
B82056,CLAREMONT SURGERY,0.401538278,0.278600547,0.006394477
B82057,SPRINGBANK SURGERY,0.622913523,0.231169067,0
B82058,NORWOOD HOUSE SURGERY,0.422225391,0.353996177,0.020130877
B82059,DR DF BANNATYNE & PARTNERS,0.358534702,0.351086619,0.010101394
B82060,EASTGATE MEDICAL GROUP,0.523229389,0.277764685,0.027371356
B82061,BENTHAM MEDICAL PRACTICE,0.501910889,0.339358918,0.023323844
B82062,EGTON SURGERY,0.909681685,0.070506415,0.014792755
B82063,WEST AYTON SURGERY,0.889425488,0.095917043,0
B82064,TOLLERTON SURGERY,0.562875295,0.258003359,0.013180925
B82066,GLEBE HOUSE SURGERY,0.562746327,0.369993003,0
B82067,STOCKWELL ROAD SURGERY,0.72254611,0.219967763,0.016416112
B82068,HELMSLEY SURGERY,0.672647932,0.214040085,0.030450122
B82069,BEECH HOUSE SURGERY,0.642088577,0.273266479,0
B82071,THE OLD SCHOOL MEDICAL PRACTICE,0.658676962,0.233178997,0.018399577
B82072,THE FRIARY SURGERY,0.546643159,0.334987122,0.012612088
B82073,SOUTH MILFORD SURGERY,0.459633218,0.358622639,0.014104683
B82074,POSTERNGATE SURGERY,0.535824667,0.367540531,0.030231225
B82075,MAYFORD HOUSE SURGERY,0.66457588,0.248238743,0.017083919
B82076,ST.LUKE'S MEDICAL PRACTICE,0.549033601,0.325177465,0
B82077,KIRKBYMOORSIDE SURGERY,0.618931357,0.27926833,0.013204292
B82078,LEYBURN MEDICAL PRACTICE,0.671897441,0.218949254,0.013171323
B82079,STILLINGTON SURGERY,0.82106182,0.13322376,0
B82080,STRENSALL MEDICAL PRACTICE,0.701300334,0.185839916,0
B82081,ELVINGTON MEDICAL PRACTICE,0.679914081,0.266086203,0
B82082,GILLYGATE SURGERY,0.625569604,0.319629806,0.019831789
B82083,YORK MEDICAL GROUP,0.593697282,0.273874651,0.026296967
B82086,THE DANBY PRACTICE,0.899874609,0.086435849,0
B82088,TRAFALGAR MEDICAL PRACTICE,0.756359477,0.201861981,0.030072003
B82091,PARK PARADE SURGERY,0.698162754,0.238882287,0
B82092,BELGRAVE SURGERY,0.544243559,0.312450869,0.018109444
B82095,BEECH GROVE MEDICAL PRACTICE,0.628479258,0.319712434,0.005651688
B82097,SCOTT ROAD MEDICAL CENTRE,0.40619887,0.384003291,0
B82098,JORVIK MEDICAL PRACTICE,0.722850155,0.247834925,0
B82099,GRASSINGTON MEDICAL CENTRE,0.797952391,0.164581505,0.009284041
B82100,FRONT STREET SURGERY,0.649435176,0.310231818,0.01013063
B82101,SLEIGHTS AND SANDSEND MEDICAL PRACTICE,0.797919675,0.170486049,0
B82103,EAST PARADE,0.415793169,0.333829385,0.053733583
B82104,HAREWOOD MEDICAL PRACTICE,0.637576065,0.246684816,0.017470606
B82105,TADCASTER MEDICAL CENTRE,0.408605865,0.359535389,0
B82106,HACKNESS ROAD SURGERY,0.621497976,0.294059577,0
B82609,AMPLEFORTH SURGERY,0.817028598,0.144049118,0.008017843
B82611,PEASHOLM SURGERY,0.626079951,0.266688533,0.006997144
B82619,TERRINGTON SURGERY,0.469180181,0.262377123,0.022493544
B82622,REETH MEDICAL CENTRE,0.79362254,0.154069206,0.036619059
B82627,JENNYFIELD HEALTH CENTRE,0.658697929,0.210251688,0.006976243
B82628,HUNMANBY SURGERY,0.482643217,0.341995937,0
B82629,BURGESS PJ,0.3400586,0.365151122,0.03904692
B83002,ILKLEY & WHARFEDALE MEDICAL PRACTICE,0.690693893,0.228437569,0
B83005,THORNBURY MEDICAL PRACTICE,0.240192275,0.211877086,0.054212932
B83006,SILSDEN GROUP PRACTICE,0.487662795,0.309016604,0.013295914
B83007,THE HEATON MEDICAL PRACTICE,0.316905928,0.321819178,0.039499091
B83008,LING HOUSE MEDICAL CENTRE,0.52553838,0.309412406,0.048616719
B83009,SUNNYBANK MEDICAL CENTRE,0.584645507,0.286944005,0.005195502
B83010,PARKLANDS MEDICAL PRACTICE,0.353218939,0.374954695,0.012156977
B83011,WOODROYD CENTRE,0.448822077,0.3363363,0.051528748
B83012,CARLTON MEDICAL PRACTICE,0.445021517,0.401810544,0.015108829
B83013,WESTCLIFFE MEDICAL CENTRE,0.607999012,0.219941819,0
B83014,BINGLEY MEDICAL PRACTICE,0.688258103,0.254983952,0
B83015,TONG MEDICAL PRACTICE,0.505525805,0.280338945,0.031935122
B83016,FARROW MEDICAL CENTRE,0.54077931,0.296460409,0.029038865
B83017,HORTON BANK PRACTICE,0.552977347,0.314657808,0.00554545
B83018,DR AM ROBERTS' PRACTICE,0.566511644,0.296588249,0.022147144
B83019,GRANGE PARK SURGERY,0.683577194,0.212754999,0.015884467
B83020,THE WILLOWS MEDICAL CTR.,0.563845302,0.302428453,0.017019756
B83021,FARFIELD GROUP PRACTICE,0.453470557,0.418484729,0.015723641
B83022,DR PM GOMERSALL'S PRACTICE,0.779320622,0.188426069,-98
B83023,HOLYCROFT SURGERY,0.515140674,0.264922129,0.010175118
B83025,LITTLE HORTON LANE MEDICAL CENTRE-MALL,0.386297812,0.302437077,0.082515432
B83026,PRIMROSE SURGERY,0.336703954,0.434207603,0.032250586
B83027,HAWORTH MEDICAL PRACTICE,0.70340547,0.250133746,0
B83028,WIBSEY & QUEENSBURY MED P,0.390056838,0.363719106,0
B83029,LOW MOOR SURGERY,0.413593812,0.400875847,0
